ID,ADMINIST,CODIGO_PEAJE,DEPARTAMENTO,NOMBRE_PEAJE,VEH_LIGEROS_TAR_DIF,VEH_LIGEROS_AUTOMOVILES,VEH_PESADOS_TAR_DIF,VEH_PESADOS__2E,VEH_PESADOS_3E,VEH_PESADOS_4E,VEH_PESADOS_5E,VEH_PESADOS_6E,VEH_PESADOS_7E,VEH_LIGEROS_TOTAL,VEH_LIGEROS_IMD,VEH_PESADOS_TOTAL,VEH_PESADOS_IMD,VEH_TOTAL,VEH_IMD,ANIO,MES,PERIODO
10170,Concesionado,15PE1NFZA1,Lima,Fortaleza,0,66783,0,17903,33039,9047,12244,53506,836,66783,2154.3,126575,4083.1,193358,6237.4,2024,11,202411
10171,Concesionado,02PE1NHUY1,ancash,Huarmey,0,54899,0,14854,31543,8888,11936,51404,861,54899,1770.9,119486,3854.4,174385,5625.3,2024,11,202411
10172,Concesionado,15PE20CHYA,Lima,Huataya,0,20635,0,3416,2215,46,12,6,6,20635,665.6,5701,183.9,26336,849.5,2024,11,202411
10173,Concesionado,11PE1SICA1,Ica,Ica,0,182142,0,42722,24350,5228,12158,52722,1444,182142,5875.5,138624,4471.7,320766,10347.3,2024,11,202411
10174,Concesionado,18PE36ILO1,Moquegua,Ilo,0,35533,0,3422,664,204,1466,8495,95,35533,1146.2,14346,462.8,49879,1609,2024,11,202411
10175,Concesionado,11PE1SJAY1,Ica,Jahuay Chincha,0,222738,0,52180,33838,7958,15074,68592,1886,222738,7185.1,179528,5791.2,402266,12976.3,2024,11,202411
10176,Concesionado,20PE02ALLA1,Piura,Loma Larga Baja,0,15355,0,2031,905,114,12,113,3,15355,495.3,3178,102.5,18533,597.8,2024,11,202411
10177,Concesionado,21PE34BMNI1,Puno,Macusani,0,9487,0,1305,1273,285,551,3281,42,9487,306,6737,217.3,16224,523.4,2024,11,202411
10178,Concesionado,11PE30MNA1,Ica,Marcona,0,30534,0,7326,3524,193,283,6589,171,30534,985,18086,583.4,48620,1568.4,2024,11,202411
10179,Concesionado,04PE34MRI1,Arequipa,Matarani Concesion,0,48610,0,3898,992,1012,1947,34406,55,48610,1568.1,42310,1364.8,90920,2932.9,2024,11,202411
10180,Concesionado,13PE10AMEO1,La Libertad,Menocucho (Quirihuac),16858,103868,1040,16814,14878,2402,198,2144,48,120726,3894.4,37524,1210.5,158250,5104.8,2024,11,202411
10181,Concesionado,18PE1SMTV1,Moquegua,Montalvo,0,37885,0,3956,5344,1003,5510,7000,204,37885,1222.1,23017,742.5,60902,1964.6,2024,11,202411
10182,Concesionado,14PE1NMRE1,Lambayeque,Morrope,0,46534,0,11400,15090,4124,6378,21802,366,46534,1501.1,59160,1908.4,105694,3409.5,2024,11,202411
10183,Concesionado,22PE5NMYB1,San Martin,Moyobamba,3857,7404,0,1631,2296,779,235,3626,61,11261,363.3,8628,278.3,19889,641.6,2024,11,202411
10184,Concesionado,13PE1NPGA1,La Libertad,Pacanguilla,331,89453,0,19815,24460,6593,7909,34158,1005,89784,2896.3,93940,3030.3,183724,5926.6,2024,11,202411
10185,Concesionado,20PE02PAI1,Piura,Paita,1764,64135,12587,7150,2494,792,6660,17555,76,65899,2125.8,47314,1526.3,113213,3652,2024,11,202411
10186,Concesionado,18PE36APCL1,Moquegua,Pampa Cuellar,0,16774,0,2415,1705,644,6345,3928,96,16774,541.1,15133,488.2,31907,1029.3,2024,11,202411
10187,Concesionado,05PE30APGR1,Ayacucho,Pampa Galera,0,10874,0,2425,6049,1237,1256,8721,216,10874,350.8,19904,642.1,30778,992.8,2024,11,202411
10188,Concesionado,04PE34APTI1,Arequipa,Patahuasi,0,59605,0,11207,9015,1593,2087,28844,225,59605,1922.7,52971,1708.7,112576,3631.5,2024,11,202411
10189,Concesionado,01PE08CPRS1,Amazonas,Pedro Ruiz,0,11074,0,1689,2023,715,159,2427,38,11074,357.2,7051,227.5,18125,584.7,2024,11,202411
10190,Concesionado,03PE30APRH1,Apurimac,Pichirhua (Casinchihua),0,32354,0,4196,4245,1020,1216,6571,93,32354,1043.7,17341,559.4,49695,1603.1,2024,11,202411
10191,Concesionado,20PE1NPSA1,Piura,Piura Sullana,0,175369,9699,26132,15955,4801,2530,21093,795,175369,5657.1,81005,2613.1,256374,8270.1,2024,11,202411
10192,Concesionado,17PE30CPNN1,Madre de Dios,Planchon,0,19352,0,1864,1105,97,457,1456,23,19352,624.3,5002,161.4,24354,785.6,2024,11,202411
10193,Concesionado,06PE3NPPU1,Cajamarca,Pomahuaca (Pucara),0,20098,0,3699,8410,3071,534,7877,64,20098,648.3,23655,763.1,43753,1411.4,2024,11,202411
10194,Concesionado,22PE5NBPGO1,San Martin,Pongo,0,25943,0,2517,2335,643,200,3588,46,25943,836.9,9329,300.9,35272,1137.8,2024,11,202411
10195,Concesionado,08PE30CQCM1,Cusco,Quincemil,0,17533,0,2349,2528,814,240,2235,201,17533,565.6,8367,269.9,25900,835.5,2024,11,202411
10196,Concesionado,12PE3SQLA1,Junin,Quiulla-Concesion,305,86087,0,7379,11002,3094,1003,13197,295,86392,2786.8,35970,1160.3,122362,3947.2,2024,11,202411
10197,Concesionado,21PE34BSAN1,Puno,San Anton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,202411
10198,Concesionado,21PE34BSGB1,Puno,San Gaban,0,7814,0,1167,1380,307,550,3034,30,7814,252.1,6468,208.6,14282,460.7,2024,11,202411
10199,Concesionado,17PE30CSLZ1,Madre de Dios,San Lorenzo,0,7247,0,678,838,50,428,754,17,7247,233.8,2765,89.2,10012,323,2024,11,202411
10200,Concesionado,14PE1NISNC1,Lambayeque,San Nicolas,5072,44953,0,5541,1333,117,269,838,214,50025,1613.7,8312,268.1,58337,1881.8,2024,11,202411
10201,Concesionado,21PE34ASLA1,Puno,Santa Lucia,56,39100,0,5792,6464,1221,1609,15362,98,39156,1263.1,30546,985.4,69702,2248.5,2024,11,202411
10202,Concesionado,15PE1NASPY1,Lima,Serpentin de Pasamayo,0,2434,0,45753,26326,13423,19616,95524,1589,2434,78.5,202231,6523.6,204665,6602.1,2024,11,202411
10203,Concesionado,23PE1STMS1,Tacna,Tomasiri,0,52812,0,3931,3742,654,313,3178,76,52812,1703.6,11894,383.7,64706,2087.3,2024,11,202411
10204,Concesionado,04PE34AVYO1,Arequipa,Uchumayo-Concesion,0,146678,0,33424,17339,5494,7759,55927,686,146678,4731.5,120629,3891.3,267307,8622.8,2024,11,202411
10205,Concesionado,17PE30CUPO1,Madre de Dios,Union Progreso,0,47467,0,3811,2614,582,775,4207,97,47467,1531.2,12086,389.9,59553,1921.1,2024,11,202411
10206,Concesionado,01PE5NUTB1,Amazonas,Utcubamba (Bagua),0,27275,0,3340,2790,1275,171,3056,28,27275,879.8,10660,343.9,37935,1223.7,2024,11,202411
10207,Concesionado,15PE1NVPY1,Lima,Variante de Pasamayo,0,373233,0,15397,27671,1009,2,16,0,373233,12039.8,44095,1422.4,417328,13462.2,2024,11,202411
10208,Concesionado,02PE1NVSQ1,ancash,Vesique (Km402+760),526,83059,6992,19445,32822,9472,12135,52053,828,83585,2696.3,133747,4314.4,217332,7010.7,2024,11,202411
10209,Concesionado,13PE1NVIR1,La Libertad,Viru,15585,158768,971,34290,34437,8903,12109,45220,543,174353,5624.3,136473,4402.4,310826,10026.6,2024,11,202411
10210,No concesionado,08PE3SACS1,Cusco,Aguas Calientes,0,11677,0,4882,1893,293,246,452,10,11677,376.7,7776,250.8,19453,627.5,2024,11,202411
10211,No concesionado,10PE3NABO1,Huanuco,Ambo,3596,30962,897,4537,4604,1766,1790,8345,149,34558,1114.8,22088,712.5,56646,1827.3,2024,11,202411
10212,No concesionado,04PE1SATI1,Arequipa,Atico,0,8417,0,2663,4386,1626,4181,11863,285,8417,271.5,25004,806.6,33421,1078.1,2024,11,202411
10213,No concesionado,21PE3SAYV1,Puno,Ayaviri,2940,18045,1196,6219,1788,517,331,500,10,20985,676.9,10561,340.7,31546,1017.6,2024,11,202411
10214,No concesionado,24PE1NCCS1,Tumbes,Cancas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,202411
10215,No concesionado,02PE3NCTC1,ancash,Catac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,202411
10216,No concesionado,12PE3SHUO1,Junin,Chacapampa,353,9496,0,2466,756,117,83,663,14,9849,317.7,4099,132.2,13948,449.9,2024,11,202411
10217,No concesionado,12PE22BCHO1,Junin,Chalhuapuquio (El Pedregal),0,1134,0,346,277,16,17,97,1,1134,36.6,754,24.3,1888,60.9,2024,11,202411
10218,No concesionado,14PE06ACUC1,Lambayeque,Cuculi (Pomalca),1599,18329,0,5148,1191,360,280,823,19,19928,642.8,7821,252.3,27749,895.1,2024,11,202411
10219,No concesionado,20PE1NTYL1,Piura,Desvio Talara,0,25493,0,7621,3379,1437,2068,5919,111,25493,822.4,20535,662.4,46028,1484.8,2024,11,202411
10220,No concesionado,21PE3SILV1,Puno,Ilave,901,14199,11039,2039,1309,1574,1606,770,8,15100,487.1,18345,591.8,33445,1078.9,2024,11,202411
10221,No concesionado,15PE24LNH1,Lima,Lunahuana,685,26740,0,3140,786,630,0,37,19,27425,884.7,4612,148.8,32037,1033.5,2024,11,202411
10222,No concesionado,14PE1NJMOC1,Lambayeque,Mocce,18178,60336,8057,8384,4977,1700,820,4362,615,78514,2532.7,28915,932.7,107429,3465.5,2024,11,202411
10223,No concesionado,11PE1SNZA1,Ica,Nasca,0,35562,0,6481,7820,2403,5782,16235,508,35562,1147.2,39229,1265.5,74791,2412.6,2024,11,202411
10224,No concesionado,11PE28APRA1,Ica,Pacra,0,13127,0,2245,3388,923,851,3139,134,13127,423.5,10680,344.5,23807,768,2024,11,202411
10225,No concesionado,23PE1SDPRO1,Tacna,Pozo Redondo,0,14319,0,2330,1140,404,808,3065,47,14319,461.9,7794,251.4,22113,713.3,2024,11,202411
10226,No concesionado,04PE1SDPDB1,Arequipa,Punta Bombon,0,9791,0,2294,889,375,904,3477,65,9791,315.8,8004,258.2,17795,574,2024,11,202411
10227,No concesionado,21PE36APDA1,Puno,Punta Perdida,0,1188,0,228,417,539,2431,956,4,1188,38.3,4575,147.6,5763,185.9,2024,11,202411
10228,No concesionado,04PE1SDQLC1,Arequipa,Quilca,0,4580,0,745,1087,460,1954,2628,65,4580,147.7,6939,223.8,11519,371.6,2024,11,202411
10229,No concesionado,08PE28ARUM1,Ayacucho,Rumichaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,202411
10230,No concesionado,08PE3SSAY1,Cusco,Saylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,202411
10231,No concesionado,21PE36ASIC1,Puno,Sicuyani,511,2976,210,611,467,616,2351,934,1,3487,112.5,5190,167.4,8677,279.9,2024,11,202411
10232,No concesionado,05PE28ASOC1,Ayacucho,Socos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,202411
10233,No concesionado,20PE1NLTGD1,Piura,Tambogrande,0,34776,0,4599,1254,405,623,1570,5,34776,1121.8,8456,272.8,43232,1394.6,2024,11,202411
10234,No concesionado,15PE16TNA1,Lima,Tunan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,202411
10235,No concesionado,04PE1SYCA1,Arequipa,Yauca,0,10140,0,2978,4735,1557,4068,11846,261,10140,327.1,25445,820.8,35585,1147.9,2024,11,202411
10236,No concesionado,08PE3SACS1,Cusco,Aguas Calientes,0,14044,0,5146,1931,315,239,481,12,14044,453,8124,262.1,22168,715.1,2024,12,202412
10237,No concesionado,10PE3NABO1,Huanuco,Ambo,3619,39526,957,4838,4896,1689,1489,7865,125,43145,1391.8,21859,705.1,65004,2096.9,2024,12,202412
10238,No concesionado,04PE1SATI1,Arequipa,Atico,0,13587,0,3268,5695,2257,5158,14759,321,13587,438.3,31458,1014.8,45045,1453.1,2024,12,202412
10239,No concesionado,21PE3SAYV1,Puno,Ayaviri,49,22547,4061,7130,1835,560,299,539,10,22596,728.9,14434,465.6,37030,1194.5,2024,12,202412
10240,No concesionado,24PE1NCCS1,Tumbes,Cancas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,202412
10241,No concesionado,02PE3NCTC1,ancash,Catac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,202412
10242,No concesionado,12PE3SHUO1,Junin,Chacapampa,145,10974,0,2459,772,108,100,550,4,11119,358.7,3993,128.8,15112,487.5,2024,12,202412
10243,No concesionado,12PE22BCHO1,Junin,Chalhuapuquio (El Pedregal),0,12244,0,2912,3185,284,143,1048,38,12244,395,7610,245.5,19854,640.5,2024,12,202412
10244,No concesionado,14PE06ACUC1,Lambayeque,Cuculi (Pomalca),1767,20471,0,5206,1097,311,228,718,11,22238,717.4,7571,244.2,29809,961.6,2024,12,202412
10245,No concesionado,20PE1NTYL1,Piura,Desvio Talara,0,32652,0,8097,3528,1532,2218,5544,124,32652,1053.3,21043,678.8,53695,1732.1,2024,12,202412
10246,No concesionado,21PE3SILV1,Puno,Ilave,1100,17291,12180,2225,1252,1611,1814,1340,1321,18391,593.3,21743,701.4,40134,1294.6,2024,12,202412
10247,No concesionado,15PE24LNH1,Lima,Lunahuana,688,28695,0,3006,754,1582,4,42,29,29383,947.8,5417,174.7,34800,1122.6,2024,12,202412
10248,No concesionado,14PE1NJMOC1,Lambayeque,Mocce,20059,72428,8599,8550,5270,1821,731,3907,641,92487,2983.5,29519,952.2,122006,3935.7,2024,12,202412
10249,No concesionado,11PE1SNZA1,Ica,Nasca,0,50967,0,8472,10568,3477,7438,20064,519,50967,1644.1,50538,1630.3,101505,3274.4,2024,12,202412
10250,No concesionado,11PE28APRA1,Ica,Pacra,0,15960,0,2284,3238,909,911,2924,152,15960,514.8,10418,336.1,26378,850.9,2024,12,202412
10251,No concesionado,23PE1SDPRO1,Tacna,Pozo Redondo,0,19423,0,2565,1575,541,901,3203,18,19423,626.5,8803,284,28226,910.5,2024,12,202412
10252,No concesionado,04PE1SDPDB1,Arequipa,Punta Bombon,0,14973,0,2819,1499,513,1120,4105,54,14973,483,10110,326.1,25083,809.1,2024,12,202412
10253,No concesionado,21PE36APDA1,Puno,Punta Perdida,0,1382,0,256,552,949,2648,944,8,1382,44.6,5357,172.8,6739,217.4,2024,12,202412
10254,No concesionado,04PE1SDQLC1,Arequipa,Quilca,0,6551,0,962,1526,615,2266,3480,59,6551,211.3,8908,287.4,15459,498.7,2024,12,202412
10255,No concesionado,08PE28ARUM1,Ayacucho,Rumichaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,202412
10256,No concesionado,08PE3SSAY1,Cusco,Saylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,202412
10257,No concesionado,21PE36ASIC1,Puno,Sicuyani,525,3721,222,759,621,1031,2607,951,5,4246,137,6196,199.9,10442,336.8,2024,12,202412
10258,No concesionado,05PE28ASOC1,Ayacucho,Socos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,202412
10259,No concesionado,20PE1NLTGD1,Piura,Tambogrande,0,37385,0,4688,1834,513,862,2130,24,37385,1206,10051,324.2,47436,1530.2,2024,12,202412
10260,No concesionado,15PE16TNA1,Lima,Tunan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,202412
10261,No concesionado,04PE1SYCA1,Arequipa,Yauca,0,15843,0,3897,6600,2206,5353,15687,320,15843,511.1,34063,1098.8,49906,1609.9,2024,12,202412
10262,Concesionado,22PE5NACS1,San Martin,Aguas Claras,2524,20408,0,2662,2987,1379,217,4072,102,22932,739.7,11419,368.4,34351,1108.1,2024,12,202412
10263,Concesionado,20PE1NCBA1,Piura,Cruce Bayovar,0,49752,0,9066,16614,5118,6326,26212,456,49752,1604.9,63792,2057.8,113544,3662.7,2024,12,202412
10264,Concesionado,04PE1SCAM1,Arequipa,Camana,0,73086,0,10154,8678,2728,5439,24208,577,73086,2357.6,51784,1670.5,124870,4028.1,2024,12,202412
10265,Concesionado,12PE3NCRA1,Junin,Casaracra-Concesion,100,64140,0,13210,14876,4048,1428,19540,97,64240,2072.3,53199,1716.1,117439,3788.4,2024,12,202412
10266,Concesionado,13PE1NCMA1,La Libertad,Chicama,13357,251033,11631,31141,35493,8977,9708,46165,872,264390,8528.7,143987,4644.7,408377,13173.5,2024,12,202412
10267,Concesionado,15PE1SCLA1,Lima,Chilca,0,662250,0,72582,43172,11012,19540,87342,2694,662250,21362.9,236342,7623.9,898592,28986.8,2024,12,202412
10268,Concesionado,20PE1NJCLS1,Piura,Chulucanas,13990,58237,2139,8871,3889,841,1160,7274,1169,72227,2329.9,25343,817.5,97570,3147.4,2024,12,202412
10269,Concesionado,13PE08CDS1,La Libertad,Ciudad de Dios,21724,27390,104,5396,6746,896,658,16258,246,49114,1584.3,30304,977.5,79418,2561.9,2024,12,202412
10270,Concesionado,15PE22CCA1,Lima,Corcona-Concesion,6450,119116,3122,19671,23854,7022,2828,34504,530,125566,4050.5,91531,2952.6,217097,7003.1,2024,12,202412
10271,Concesionado,04PE1SEFS1,Arequipa,El Fiscal,0,33226,0,3218,2832,319,5669,6141,174,33226,1071.8,18353,592,51579,1663.8,2024,12,202412
10272,Concesionado,15PE1NFZA1,Lima,Fortaleza,0,92816,0,18323,36283,9203,11084,51702,984,92816,2994.1,127579,4115.5,220395,7109.5,2024,12,202412
10273,Concesionado,02PE1NHUY1,ancash,Huarmey,0,78360,0,15344,34760,8981,10673,49826,986,78360,2527.7,120570,3889.4,198930,6417.1,2024,12,202412
10274,Concesionado,15PE20CHYA,Lima,Huataya,0,19558,0,1527,226,21,6,8,14,19558,630.9,1802,58.1,21360,689,2024,12,202412
10275,Concesionado,11PE1SICA1,Ica,Ica,0,214402,0,45086,29146,6446,16290,66570,1446,214402,6916.2,164984,5322.1,379386,12238.3,2024,12,202412
10276,Concesionado,18PE36ILO1,Moquegua,Ilo,0,40535,0,3340,661,222,2440,8686,68,40535,1307.6,15417,497.3,55952,1804.9,2024,12,202412
10277,Concesionado,11PE1SJAY1,Ica,Jahuay Chincha,0,251022,0,53170,37982,9064,17800,80580,1954,251022,8097.5,200550,6469.4,451572,14566.8,2024,12,202412
10278,Concesionado,02PE1NVSQ1,ancash,Vesique (Km402+760),650,114065,7422,19925,36170,9567,10864,50549,992,114715,3700.5,135489,4370.6,250204,8071.1,2024,12,202412
10279,Concesionado,20PE02ALLA1,Piura,Loma Larga Baja,0,15541,0,2121,979,42,12,52,2,15541,501.3,3208,103.5,18749,604.8,2024,12,202412
10280,Concesionado,21PE34BMNI1,Puno,Macusani,0,12348,0,1525,1553,325,541,3391,39,12348,398.3,7374,237.9,19722,636.2,2024,12,202412
10281,Concesionado,11PE30MNA1,Ica,Marcona,0,35645,0,7684,3852,279,264,6683,42,35645,1149.8,18804,606.6,54449,1756.4,2024,12,202412
10282,Concesionado,04PE34MRI1,Arequipa,Matarani Concesion,0,72373,0,4501,943,849,2043,37021,86,72373,2334.6,45443,1465.9,117816,3800.5,2024,12,202412
10283,Concesionado,13PE10AMEO1,La Libertad,Menocucho (Quirihuac),17966,112288,980,16634,21170,3368,102,2362,120,130254,4201.7,44736,1443.1,174990,5644.8,2024,12,202412
10284,Concesionado,18PE1SMTV1,Moquegua,Montalvo,0,34434,0,3162,3765,711,5576,5990,171,34434,1110.8,19375,625,53809,1735.8,2024,12,202412
10285,Concesionado,14PE1NMRE1,Lambayeque,Morrope,0,57936,0,10696,16162,4098,5280,18610,458,57936,1868.9,55304,1784,113240,3652.9,2024,12,202412
10286,Concesionado,22PE5NMYB1,San Martin,Moyobamba,4073,6993,0,1486,2539,721,209,3477,88,11066,357,8520,274.8,19586,631.8,2024,12,202412
10287,Concesionado,14PE04BOLS1,Lambayeque,Desvio Olmos,284,32603,0,4870,7800,3186,537,7822,42,32887,1060.9,24257,782.5,57144,1843.4,2024,12,202412
10288,Concesionado,13PE1NPGA1,La Libertad,Pacanguilla,422,112419,0,19029,27213,6651,7204,30586,928,112841,3640,91611,2955.2,204452,6595.2,2024,12,202412
10289,Concesionado,20PE02PAI1,Piura,Paita,1630,78503,12216,7505,2189,752,5211,13698,49,80133,2584.9,41620,1342.6,121753,3927.5,2024,12,202412
10290,Concesionado,18PE36APCL1,Moquegua,Pampa Cuellar,0,18754,0,2345,1811,558,7472,3750,95,18754,605,16031,517.1,34785,1122.1,2024,12,202412
10291,Concesionado,05PE30APGR1,Ayacucho,Pampa Galera,0,14308,0,2863,7349,1435,1432,9564,253,14308,461.5,22896,738.6,37204,1200.1,2024,12,202412
10292,Concesionado,15PE1NEPS1,Lima,El Paraiso,0,211672,0,39694,50741,12151,15022,70538,1650,211672,6828.1,189796,6122.5,401468,12950.6,2024,12,202412
10293,Concesionado,04PE34APTI1,Arequipa,Patahuasi,0,72316,0,11275,9646,1961,2775,29916,231,72316,2332.8,55804,1800.1,128120,4132.9,2024,12,202412
10294,Concesionado,01PE08CPRS1,Amazonas,Pedro Ruiz,0,14247,0,1802,2078,813,156,2302,46,14247,459.6,7197,232.2,21444,691.7,2024,12,202412
10295,Concesionado,03PE30APRH1,Apurimac,Pichirhua (Casinchihua),0,36755,0,4739,5130,1180,1366,7101,123,36755,1185.6,19639,633.5,56394,1819.2,2024,12,202412
10296,Concesionado,17PE30CPNN1,Madre de Dios,Planchon,0,21138,0,1629,1099,83,483,1456,26,21138,681.9,4776,154.1,25914,835.9,2024,12,202412
10297,Concesionado,06PE3NPPU1,Cajamarca,Pomahuaca (Pucara),0,28031,0,3761,7710,3174,536,7713,46,28031,904.2,22940,740,50971,1644.2,2024,12,202412
10298,Concesionado,22PE5NBPGO1,San Martin,Pongo,0,30447,0,2579,2690,579,177,3295,48,30447,982.2,9368,302.2,39815,1284.4,2024,12,202412
10299,Concesionado,08PE30CQCM1,Cusco,Quincemil,0,22222,0,2444,2667,701,260,2385,172,22222,716.8,8629,278.4,30851,995.2,2024,12,202412
10300,Concesionado,12PE3SQLA1,Junin,Quiulla-Concesion,401,105664,0,7460,11352,3339,1057,12152,181,106065,3421.5,35541,1146.5,141606,4567.9,2024,12,202412
10301,Concesionado,21PE34BSAN1,Puno,San Anton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,202412
10302,Concesionado,21PE34BSGB1,Puno,San Gaban,0,9166,0,1169,1458,323,540,3178,37,9166,295.7,6705,216.3,15871,512,2024,12,202412
10303,Concesionado,17PE30CSLZ1,Madre de Dios,San Lorenzo,0,8062,0,695,502,34,454,749,18,8062,260.1,2452,79.1,10514,339.2,2024,12,202412
10304,Concesionado,14PE1NISNC1,Lambayeque,San Nicolas,5402,49504,0,5370,1519,249,251,797,62,54906,1771.2,8248,266.1,63154,2037.2,2024,12,202412
10305,Concesionado,21PE34ASLA1,Puno,Santa Lucia,56,45722,0,5979,6925,1472,2432,16069,143,45778,1476.7,33020,1065.2,78798,2541.9,2024,12,202412
10306,Concesionado,15PE1NASPY1,Lima,Serpentin de Pasamayo,0,2485,0,46182,26393,13141,18895,94808,2166,2485,80.2,201585,6502.7,204070,6582.9,2024,12,202412
10307,Concesionado,20PE1NPSA1,Piura,Piura Sullana,0,194259,9351,26129,15990,5237,2525,21692,915,194259,6266.4,81839,2640,276098,8906.4,2024,12,202412
10308,Concesionado,23PE1STMS1,Tacna,Tomasiri,0,59929,0,3613,3573,615,275,3010,51,59929,1933.2,11137,359.3,71066,2292.5,2024,12,202412
10309,Concesionado,04PE34AVYO1,Arequipa,Uchumayo-Concesion,0,169874,0,35649,19264,5999,9192,60534,831,169874,5479.8,131469,4240.9,301343,9720.7,2024,12,202412
10310,Concesionado,17PE30CUPO1,Madre de Dios,Union Progreso,0,53240,0,3964,2885,618,755,4423,128,53240,1717.4,12773,412,66013,2129.5,2024,12,202412
10311,Concesionado,01PE5NUTB1,Amazonas,Utcubamba (Bagua),0,33283,0,3306,3126,1328,165,3024,35,33283,1073.6,10984,354.3,44267,1428,2024,12,202412
10312,Concesionado,15PE1NVPY1,Lima,Variante de Pasamayo,0,429484,0,16119,31628,1337,1,17,0,429484,13854.3,49102,1583.9,478586,15438.3,2024,12,202412
10313,Concesionado,13PE1NVIR1,La Libertad,Viru,16463,193069,1027,32840,36679,8872,10677,41848,693,209532,6759.1,132636,4278.6,342168,11037.7,2024,12,202412
10314,No concesionado,08PE3SACS1,Cusco,Aguas Calientes,0,16796,0,5100,2080,360,216,582,5,16796,541.8,8343,269.1,25139,810.9,2025,1,202501
10315,No concesionado,10PE3NABO1,Huanuco,Ambo,3279,39999,866,4910,5273,1792,1368,8088,111,43278,1396.1,22408,722.8,65686,2118.9,2025,1,202501
10316,No concesionado,04PE1SATI1,Arequipa,Atico,0,14818,0,3130,5980,1873,4817,15085,325,14818,478,31210,1006.8,46028,1484.8,2025,1,202501
10317,No concesionado,21PE3SAYV1,Puno,Ayaviri,31,23342,3616,6551,1955,600,289,616,12,23373,754,13639,440,37012,1193.9,2025,1,202501
10318,No concesionado,24PE1NCCS1,Tumbes,Cancas,0,20195.5661764706,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,1,202501
10319,No concesionado,02PE3NCTC1,ancash,Catac,0,12448.1617647059,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,1,202501
10320,No concesionado,12PE3SHUO1,Junin,Chacapampa,119,10197,0,2437,717,107,110,565,9,10316,332.8,3945,127.3,14261,460,2025,1,202501
10321,No concesionado,12PE22BCHO1,Junin,Chalhuapuquio (El Pedregal),25,11394,0,2394,2872,228,95,804,30,11419,368.4,6423,207.2,17842,575.5,2025,1,202501
10322,No concesionado,14PE06ACUC1,Lambayeque,Cuculi (Pomalca),0,20577,1658,5542,1418,340,96,663,6,20577,663.8,9723,313.6,30300,977.4,2025,1,202501
10323,No concesionado,20PE1NTYL1,Piura,Desvio Talara,0,32360,0,7998,3515,1532,2167,5726,122,32360,1043.9,21060,679.4,53420,1723.2,2025,1,202501
10324,No concesionado,21PE3SILV1,Puno,Ilave,879,18586,12548,2230,1285,1793,859,985,9,19465,627.9,19709,635.8,39174,1263.7,2025,1,202501
10325,No concesionado,15PE24LNH1,Lima,Lunahuana,674,29086,0,2801,620,757,1,35,10,29760,960,4224,136.3,33984,1096.3,2025,1,202501
10326,No concesionado,14PE1NJMOC1,Lambayeque,Mocce,18468,72866,8093,8470,5534,2076,658,3951,667,91334,2946.3,29449,950,120783,3896.2,2025,1,202501
10327,No concesionado,11PE1SNZA1,Ica,Nasca,0,51534,0,8153,10465,2917,6403,19889,496,51534,1662.4,48323,1558.8,99857,3221.2,2025,1,202501
10328,No concesionado,11PE28APRA1,Ica,Pacra,0,16260,0,2091,3231,872,769,2467,119,16260,524.5,9549,308,25809,832.5,2025,1,202501
10329,No concesionado,23PE1SDPRO1,Tacna,Pozo Redondo,0,21752,0,2567,1329,414,829,2745,21,21752,701.7,7905,255,29657,956.7,2025,1,202501
10330,No concesionado,04PE1SDPDB1,Arequipa,Punta Bombon,0,18583,0,2644,1316,520,1134,3791,51,18583,599.5,9456,305,28039,904.5,2025,1,202501
10331,No concesionado,21PE36APDA1,Puno,Punta Perdida,0,1812,0,284,543,807,2867,927,1,1812,58.5,5429,175.1,7241,233.6,2025,1,202501
10332,No concesionado,04PE1SDQLC1,Arequipa,Quilca,0,11182,0,931,1576,481,2426,4310,55,11182,360.7,9779,315.5,20961,676.2,2025,1,202501
10333,No concesionado,08PE28ARUM1,Ayacucho,Rumichaca,0,6415.01470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,1,202501
10334,No concesionado,08PE3SSAY1,Cusco,Saylla,0,23483.0514705882,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,1,202501
